"PVWatts Hourly PV Performance Data"
"Requested Location","brisbane australia"
"Location","Lat, Lng: -27.47, 153.02"
"Latitude (DD)","-27.47"
"Longitude (DD)","153.02"
"Elevation (m)","18"
"DC System Size (kW)","7"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","27.47"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","30","2","0","0","17.7","1.7","0.2","0","17.7","0","0"
"10","30","3","0","0","17.6","1.7","0.2","0","17.6","0","0"
"10","30","4","0","0","17.8","1.6","0.2","0","0","0","0"
"10","30","5","342","35","18.8","1.5","0.2","27.294","19.523","138.609","105.953"
"10","30","6","685","68","20.6","1.5","0.2","233.156","26.703","1204.252","1133.836"
"10","30","7","834","86","22.3","1.5","0.2","490.742","35.616","2825.867","2697.99"
"10","30","8","913","96","24.1","1.7","0.2","725.897","42.931","4057.761","3886.233"
"10","30","9","958","102","25.1","1.8","0.2","913.095","48.239","4948.526","4745.435"
"10","30","10","976","109","27.2","2.2","0.2","1031.38","51.273","5484.127","5262.058"
"10","30","11","982","110","28.1","2.6","0.2","1071.917","51.304","5686.084","5456.858"
"10","30","12","968","114","28.6","3.1","0.2","1032.105","49.1","5536.419","5312.497"
"10","30","13","934","116","28.6","3.7","0.2","912.866","45.111","5007.831","4802.639"
"10","30","14","883","111","28.3","4.3","0.2","728.577","40.411","4110.069","3936.688"
"10","30","15","793","100","27.5","4.8","0.2","494.471","35.201","2857.856","2728.846"
"10","30","16","621","83","26.2","5","0.2","240.277","29.743","1256.296","1184.035"
"10","30","17","270","42","24.4","4.8","0.2","34.529","24.919","166.076","132.446"
"10","30","18","0","0","23","4.5","0.2","0","0","0","0"
"10","30","19","0","0","22.4","4.5","0.2","0","22.4","0","0"
"10","30","20","0","0","22.3","4.8","0.2","0","22.3","0","0"
"10","30","21","0","0","22.2","5.1","0.2","0","22.2","0","0"
"10","30","22","0","0","22","5.3","0.2","0","22","0","0"
"10","30","23","0","0","21.8","5.4","0.2","0","21.8","0","0"
"10","31","0","0","0","21.6","5.3","0.2","0","21.6","0","0"
"10","31","1","0","0","21.4","5","0.2","0","21.4","0","0"
"10","31","2","0","0","21.3","4.5","0.2","0","21.3","0","0"
"10","31","3","0","0","21.1","4.2","0.2","0","21.1","0","0"
"10","31","4","0","0","21","3.9","0.2","0","0","0","0"
"10","31","5","67","39","21.7","4.2","0.2","31.415","22.219","159.879","126.469"
"10","31","6","394","111","23.1","4.9","0.2","197.977","26.073","1063.684","998.249"
"10","31","7","614","145","24.2","5.4","0.2","438.588","30.532","2566.211","2447.535"
"10","31","8","609","199","25.2","5.7","0.2","616.913","33.785","3558.762","3404.916"
"10","31","9","850","150","25.7","5.8","0.2","871.532","37.674","4924.526","4722.285"
"10","31","10","445","368","26.8","5.9","0.2","785.189","37.431","4393.816","4210.381"
"10","31","11","504","367","27.4","5.9","0.2","860.051","39.043","4776.458","4579.464"
"10","31","12","305","450","27.7","6","0.2","724.95","37.396","4043.833","3872.799"
"10","31","13","214","344","27.6","6.1","0.2","513.155","34.394","2898.929","2768.463"
"10","31","14","4","163","27.2","6.2","0.2","148.16","29.14","824.741","767.772"
"10","31","15","0","48","26.4","6.3","0.2","42.526","26.953","229.042","193.181"
"10","31","16","0","13","25.3","6.1","0.2","11.473","25.453","59.034","29.197"
"10","31","17","0","5","24.2","5.7","0.2","4.402","24.261","20.529","0"
"10","31","18","0","0","23.3","5.4","0.2","0","0","0","0"
"10","31","19","0","0","22.8","5.2","0.2","0","22.8","0","0"
"10","31","20","0","0","22.3","4.9","0.2","0","22.3","0","0"
"10","31","21","0","0","21.7","4.5","0.2","0","21.7","0","0"
"10","31","22","0","0","21","4","0.2","0","21","0","0"
"10","31","23","0","0","20.2","3.3","0.2","0","20.2","0","0"
"11","1","0","0","0","19.3","2.7","0.2","0","19.3","0","0"
"11","1","1","0","0","18.5","2.4","0.2","0","18.5","0","0"
"11","1","2","0","0","17.8","2.3","0.2","0","17.8","0","0"
"11","1","3","0","0","17.1","2.4","0.2","0","17.1","0","0"
"11","1","4","0","0","16.8","2.5","0.2","0","0","0","0"
"11","1","5","331","38","17.4","2.8","0.2","29.799","18.013","155.091","121.851"
"11","1","6","696","69","19","3.1","0.2","236.258","23.545","1235.597","1164.069"
"11","1","7","854","84","21.7","3.1","0.2","497.283","31.618","2908.397","2777.596"
"11","1","8","936","92","24.5","3.3","0.2","736.037","38.699","4184.912","4008.879"
"11","1","9","981","98","25.6","3.4","0.2","926.225","43.149","5124.276","4914.957"
"11","1","10","987","107","26.2","3.1","0.2","1036.976","46.797","5616.208","5389.459"
"11","1","11","994","109","26.7","3.6","0.2","1079.577","46.497","5840.521","5605.823"
"11","1","12","986","109","26.9","4.1","0.2","1041.326","44.645","5687.985","5458.692"
"11","1","13","967","105","26.7","4.4","0.2","927.668","41.88","5155.845","4945.408"
"11","1","14","929","97","26.2","4.5","0.2","744.996","38.252","4240.32","4062.324"
"11","1","15","859","85","25.5","4.5","0.2","511.012","33.78","2971.363","2838.331"
"11","1","16","726","68","24.5","4.4","0.2","254.226","28.54","1322.014","1247.424"
"11","1","17","419","37","23","3.8","0.2","32.446","23.554","151.019","117.923"
"11","1","18","0","0","21.7","3.2","0.2","0","0","0","0"
"11","1","19","0","0","21","3","0.2","0","21","0","0"
"11","1","20","0","0","20.5","2.8","0.2","0","20.5","0","0"
"11","1","21","0","0","20.1","2.8","0.2","0","20.1","0","0"
"11","1","22","0","0","19.8","2.8","0.2","0","19.8","0","0"
"11","1","23","0","0","19.5","2.8","0.2","0","19.5","0","0"
"11","2","0","0","0","19.2","2.8","0.2","0","19.2","0","0"
"11","2","1","0","0","19.1","2.8","0.2","0","19.1","0","0"
"11","2","2","0","0","19","2.8","0.2","0","19","0","0"
"11","2","3","0","0","18.9","2.8","0.2","0","18.9","0","0"
"11","2","4","0","0","18.9","2.8","0.2","0","0","0","0"
"11","2","5","254","34","20.1","3.1","0.2","25.178","20.593","129.109","96.789"
"11","2","6","220","111","22","3.7","0.2","153.441","24.739","841.295","783.74"
"11","2","7","751","113","23.5","4.1","0.2","473.686","31.603","2765.222","2639.494"
"11","2","8","100","303","24.6","4.4","0.2","344.65","30.227","1973.147","1875.485"
"11","2","9","593","281","25.1","4.5","0.2","777.872","37.638","4379.804","4196.865"
"11","2","10","973","118","26.2","5.1","0.2","1032.706","41.609","5710.814","5480.712"
"11","2","11","980","120","26.6","5.3","0.2","1074.625","42.24","5913.972","5676.672"
"11","2","12","974","118","26.9","5.4","0.2","1036.931","41.815","5728.105","5497.39"
"11","2","13","954","112","26.9","5.5","0.2","921.909","40.019","5161.275","4950.646"
"11","2","14","912","103","26.5","5.5","0.2","737.763","37.02","4218.486","4041.263"
"11","2","15","838","91","25.9","5.6","0.2","505.551","33.035","2946.181","2814.041"
"11","2","16","667","77","24.8","5.6","0.2","245.185","28.154","1282.359","1209.175"
